,index,bm_name,bm_type,compiler,git_hash,hostname,matrix_args,nt_stores_instruction_set,tag,access_size,exec_mode,explicit_hugepages_size,flush_instruction,memory_region_size,min_io_chunk_size,numa_memory_nodes,numa_task_nodes,number_partitions,number_threads,operation,percentage_pages_first_node,run_time,transparent_huge_pages,accessed_bytes,bandwidth,execution_time,thread_bandwidth_avg,thread_bandwidth_std_dev,threads,number_operations,random_distribution,bandwidth_gb
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,1024,sequential,0,none,7516192768,67108864,[8],[0],1,2,read,-1,10,False,112944218112,10.50790327253881,10.010322447,5.253951636269405,0.028466226892966,"[{'accessed_bytes': 56237228032, 'bandwidth': 5.235708916860202, 'execution_time': 10.003420899}, {'accessed_bytes': 56706990080, 'bandwidth': 5.2758040792010075, 'execution_time': 10.010322447}]",,,11.282775226271392
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,2048,sequential,0,none,7516192768,67108864,[8],[0],1,2,read,-1,10,False,112944218112,10.507632402688625,10.010580497,5.253816201344312,0.019551440577686003,"[{'accessed_bytes': 56304336896, 'bandwidth': 5.242041906854861, 'execution_time': 10.00325845}, {'accessed_bytes': 56639881216, 'bandwidth': 5.269424686790969, 'execution_time': 10.010580497}]",,,11.282484381984387
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,4096,sequential,0,none,7516192768,67108864,[8],[0],1,2,read,-1,10,False,112877109248,10.510954528107533,10.001470344,5.255477264053766,0.018130263770251002,"[{'accessed_bytes': 56304336896, 'bandwidth': 5.242985736260808, 'execution_time': 10.001457688}, {'accessed_bytes': 56572772352, 'bandwidth': 5.268617591210145, 'execution_time': 10.000251316}]",,,11.286051486991242
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,8192,sequential,0,none,7516192768,67108864,[8],[0],1,2,read,-1,10,False,112944218112,10.508131506842007,10.010105025,5.2540657534210045,0.015325680937318,"[{'accessed_bytes': 56371445760, 'bandwidth': 5.244706598398718, 'execution_time': 10.010092846}, {'accessed_bytes': 56572772352, 'bandwidth': 5.26620176238035, 'execution_time': 10.004838853}]",,,11.283020290988405
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,16384,sequential,0,none,7516192768,67108864,[8],[0],1,2,read,-1,10,False,112608673792,10.477064245770844,10.009960571,5.238532122885422,0.003139493515284,"[{'accessed_bytes': 56304336896, 'bandwidth': 5.241671616400707, 'execution_time': 10.003965116}, {'accessed_bytes': 56304336896, 'bandwidth': 5.238532122885422, 'execution_time': 10.009960571}]",,,11.249662073419172
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,32768,sequential,0,none,7516192768,67108864,[8],[0],1,2,read,-1,10,False,112541564928,10.476891771224237,10.004159849,5.238445885612118,0.004169282860813001,"[{'accessed_bytes': 56304336896, 'bandwidth': 5.241575553871936, 'execution_time': 10.004148459}, {'accessed_bytes': 56237228032, 'bandwidth': 5.235691235696618, 'execution_time': 10.003454681}]",,,11.249476880284904
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,65536,sequential,0,none,7516192768,67108864,[8],[0],1,2,read,-1,10,False,112541564928,10.473501961944052,10.007397753,5.236750980972026,0.003187174683549,"[{'accessed_bytes': 56304336896, 'bandwidth': 5.239880804419554, 'execution_time': 10.007384129}, {'accessed_bytes': 56237228032, 'bandwidth': 5.237352884328685, 'execution_time': 10.000280897}]",,,11.245837100285385
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,64,sequential,0,none,7516192768,67108864,[8],[0],1,3,read,-1,10,False,163879845888,15.250708042736258,10.007732072,5.083569347578753,0.030375757277658004,"[{'accessed_bytes': 54559506432, 'bandwidth': 5.07968330934265, 'execution_time': 10.003084229}, {'accessed_bytes': 54358179840, 'bandwidth': 5.058600912871554, 'execution_time': 10.007707837}, {'accessed_bytes': 54962159616, 'bandwidth': 5.118309083264022, 'execution_time': 10.00086145}]",,,16.3753230710991
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,128,sequential,0,none,7516192768,67108864,[8],[0],1,3,read,-1,10,False,162067906560,15.079994532659125,10.009121666,5.026664844219709,0.025425635180018002,"[{'accessed_bytes': 54291070976, 'bandwidth': 5.052340050621033, 'execution_time': 10.007738888}, {'accessed_bytes': 54022635520, 'bandwidth': 5.029803040344801, 'execution_time': 10.002876772}, {'accessed_bytes': 53754200064, 'bandwidth': 5.001687627602467, 'execution_time': 10.009121666}]",,,16.192020835407437
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,256,sequential,0,none,7516192768,67108864,[8],[0],1,3,read,-1,10,False,162806104064,15.15283649521074,10.006377357,5.05094549840358,0.025978390844947002,"[{'accessed_bytes': 54559506432, 'bandwidth': 5.079486262175951, 'execution_time': 10.003472276}, {'accessed_bytes': 54223962112, 'bandwidth': 5.047678393009704, 'execution_time': 10.004599356}, {'accessed_bytes': 54022635520, 'bandwidth': 5.028043437198947, 'execution_time': 10.006377357}]",,,16.27023429714135
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,512,sequential,0,none,7516192768,67108864,[8],[0],1,3,read,-1,10,False,167101071360,15.55022996198159,10.007890583,5.183409987327196,0.022977959518732,"[{'accessed_bytes': 55834574848, 'bandwidth': 5.198318152259804, 'execution_time': 10.003235369}, {'accessed_bytes': 55834574848, 'bandwidth': 5.197891182800424, 'execution_time': 10.004057063}, {'accessed_bytes': 55431921664, 'bandwidth': 5.158429698231644, 'execution_time': 10.007890583}]",,,16.69693228299756
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,1024,sequential,0,none,7516192768,67108864,[8],[0],1,3,read,-1,10,False,167637942272,15.600196109728062,10.00788701,5.200065369909354,0.018476842693817,"[{'accessed_bytes': 56035901440, 'bandwidth': 5.215042487054318, 'execution_time': 10.007109267}, {'accessed_bytes': 55968792576, 'bandwidth': 5.208404807864499, 'execution_time': 10.007862661}, {'accessed_bytes': 55633248256, 'bandwidth': 5.18034413342473, 'execution_time': 10.001748661}]",,,16.750583025617114
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,2048,sequential,0,none,7516192768,67108864,[8],[0],1,3,read,-1,10,False,167168180224,15.561031370536492,10.00496023,5.187010456845497,0.034906158766829,"[{'accessed_bytes': 56103010304, 'bandwidth': 5.223414469101805, 'execution_time': 10.00303543}, {'accessed_bytes': 55364812800, 'bandwidth': 5.153704009920762, 'execution_time': 10.004940117}, {'accessed_bytes': 55700357120, 'bandwidth': 5.185491139695384, 'execution_time': 10.003874002}]",,,16.708530207121076
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,4096,sequential,0,none,7516192768,67108864,[8],[0],1,3,read,-1,10,False,167436615680,15.578015469093886,10.010100472,5.192671823031295,0.023636325136077004,"[{'accessed_bytes': 56103010304, 'bandwidth': 5.221098172568445, 'execution_time': 10.007473193}, {'accessed_bytes': 55700357120, 'bandwidth': 5.182278103898225, 'execution_time': 10.010076449}, {'accessed_bytes': 55633248256, 'bandwidth': 5.178485033879012, 'execution_time': 10.005339334}]",,,16.726766744085086
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,8192,sequential,0,none,7516192768,67108864,[8],[0],1,3,read,-1,10,False,168980119552,15.721701753996674,10.010048687,5.240567251332225,0.030120840502524,"[{'accessed_bytes': 56170119168, 'bandwidth': 5.2289724656154934, 'execution_time': 10.004355606}, {'accessed_bytes': 56706990080, 'bandwidth': 5.27595853594951, 'execution_time': 10.010029389}, {'accessed_bytes': 56103010304, 'bandwidth': 5.219890017898362, 'execution_time': 10.009789444}]",,,16.88104871772039
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,16384,sequential,0,none,7516192768,67108864,[8],[0],1,3,read,-1,10,False,167839268864,15.615820554264053,10.00988065,5.205273518088018,0.021989609476777,"[{'accessed_bytes': 56170119168, 'bandwidth': 5.226090316045773, 'execution_time': 10.009872933}, {'accessed_bytes': 55968792576, 'bandwidth': 5.209383762782193, 'execution_time': 10.005981969}, {'accessed_bytes': 55700357120, 'bandwidth': 5.1825391242931, 'execution_time': 10.009572288}]",,,16.767359645192176
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,32768,sequential,0,none,7516192768,67108864,[8],[0],1,3,read,-1,10,False,167302397952,15.56263437205506,10.011961746,5.18754479068502,0.022510697804603002,"[{'accessed_bytes': 56035901440, 'bandwidth': 5.215807278044378, 'execution_time': 10.00564193}, {'accessed_bytes': 55633248256, 'bandwidth': 5.179875502941705, 'execution_time': 10.002653533}, {'accessed_bytes': 55633248256, 'bandwidth': 5.175059725003467, 'execution_time': 10.011961746}]",,,16.710251416895495
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,65536,sequential,0,none,7516192768,67108864,[8],[0],1,3,read,-1,10,False,168913010688,15.722637920362331,10.005477503,5.240879306787444,0.032934944502358,"[{'accessed_bytes': 56170119168, 'bandwidth': 5.229774264389984, 'execution_time': 10.002821796}, {'accessed_bytes': 56706990080, 'bandwidth': 5.278585848631347, 'execution_time': 10.005047093}, {'accessed_bytes': 56035901440, 'bandwidth': 5.21589299304829, 'execution_time': 10.005477503}]",,,16.882053918701416
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,64,sequential,0,none,7516192768,67108864,[8],[0],1,4,read,-1,10,False,214412820480,19.94920424048639,10.009797764,4.987301060121598,0.024348838048504,"[{'accessed_bytes': 53821308928, 'bandwidth': 5.009846894800161, 'execution_time': 10.005295781}, {'accessed_bytes': 53418655744, 'bandwidth': 4.970150766540414, 'execution_time': 10.009756713}, {'accessed_bytes': 53821308928, 'bandwidth': 5.01166641052827, 'execution_time': 10.001663298}, {'accessed_bytes': 53351546880, 'bandwidth': 4.967743958822503, 'execution_time': 10.002025147}]",,,21.420294948528394
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,128,sequential,0,none,7516192768,67108864,[8],[0],1,4,read,-1,10,False,211795574784,19.705451256344773,10.009920475,4.926362814086193,0.06766047804605001,"[{'accessed_bytes': 53821308928, 'bandwidth': 5.012040837917166, 'execution_time': 10.000916118}, {'accessed_bytes': 52344913920, 'bandwidth': 4.870175648321371, 'execution_time': 10.009905909}, {'accessed_bytes': 53217329152, 'bandwidth': 4.95511898963101, 'execution_time': 10.002282509}, {'accessed_bytes': 52412022784, 'bandwidth': 4.87727939660094, 'execution_time': 10.008141021}]",,,21.15856717473073
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,256,sequential,0,none,7516192768,67108864,[8],[0],1,4,read,-1,10,False,214614147072,19.976758335231402,10.005377081,4.9941895838078505,0.025947838595539,"[{'accessed_bytes': 53418655744, 'bandwidth': 4.9725997166688245, 'execution_time': 10.004827019}, {'accessed_bytes': 53888417792, 'bandwidth': 5.016963379069299, 'execution_time': 10.00356116}, {'accessed_bytes': 53888417792, 'bandwidth': 5.017792580086756, 'execution_time': 10.00190805}, {'accessed_bytes': 53418655744, 'bandwidth': 4.972326339851218, 'execution_time': 10.005377081}]",,,21.44988093247857
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,512,sequential,0,none,7516192768,67108864,[8],[0],1,4,read,-1,10,False,220721053696,20.535618143735398,10.010046864,5.133904535933849,0.025044231302324003,"[{'accessed_bytes': 55566139392, 'bandwidth': 5.172700205074343, 'execution_time': 10.004446024}, {'accessed_bytes': 55029268480, 'bandwidth': 5.120199194734873, 'execution_time': 10.009376208}, {'accessed_bytes': 55096377344, 'bandwidth': 5.126105800071675, 'execution_time': 10.010035298}, {'accessed_bytes': 55029268480, 'bandwidth': 5.122596133655629, 'execution_time': 10.004692672}]",,,22.049952082621942
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,1024,sequential,0,none,7516192768,67108864,[8],[0],1,4,read,-1,10,False,219982856192,20.469376540920805,10.008853938,5.117344135230201,0.024413562632125,"[{'accessed_bytes': 55163486208, 'bandwidth': 5.13708841236673, 'execution_time': 10.000801208}, {'accessed_bytes': 55230595072, 'bandwidth': 5.142431047172567, 'execution_time': 10.002564843}, {'accessed_bytes': 54895050752, 'bandwidth': 5.107984654451925, 'execution_time': 10.008839779}, {'accessed_bytes': 54693724160, 'bandwidth': 5.091242859202177, 'execution_time': 10.004924418}]",,,21.978825703191117
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,2048,sequential,0,none,7516192768,67108864,[8],[0],1,4,read,-1,10,False,223136972800,20.758474264950472,10.010971777,5.189618566237618,0.035824667158564,"[{'accessed_bytes': 56304336896, 'bandwidth': 5.239894858967276, 'execution_time': 10.007357287}, {'accessed_bytes': 55700357120, 'bandwidth': 5.18181793661433, 'execution_time': 10.010965386}, {'accessed_bytes': 55767465984, 'bandwidth': 5.19307873173767, 'execution_time': 10.001292621}, {'accessed_bytes': 55364812800, 'bandwidth': 5.154267581065773, 'execution_time': 10.00384617}]",,,22.28924202070498
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,4096,sequential,0,none,7516192768,67108864,[8],[0],1,4,read,-1,10,False,222264557568,20.67936759938031,10.009977288,5.169841899845077,0.023659983182077002,"[{'accessed_bytes': 55901683712, 'bandwidth': 5.201225410804759, 'execution_time': 10.009660395}, {'accessed_bytes': 55633248256, 'bandwidth': 5.180103071306941, 'execution_time': 10.002214104}, {'accessed_bytes': 55431921664, 'bandwidth': 5.157359878081575, 'execution_time': 10.009966576}, {'accessed_bytes': 55297703936, 'bandwidth': 5.149024427729142, 'execution_time': 10.001894674}]",,,22.204301885325116
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,8192,sequential,0,none,7516192768,67108864,[8],[0],1,4,read,-1,10,False,223069863936,20.75336924056805,10.01042277,5.188342310142012,0.032708801434118,"[{'accessed_bytes': 56237228032, 'bandwidth': 5.233460981761681, 'execution_time': 10.007717681}, {'accessed_bytes': 55700357120, 'bandwidth': 5.182102620399703, 'execution_time': 10.010415424}, {'accessed_bytes': 55767465984, 'bandwidth': 5.191567486833119, 'execution_time': 10.004203958}, {'accessed_bytes': 55364812800, 'bandwidth': 5.154807745104171, 'execution_time': 10.002797883}]",,,22.283760542513033
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,16384,sequential,0,none,7516192768,67108864,[8],[0],1,4,read,-1,10,False,221593468928,20.614008463542422,10.011395909,5.153502115885606,0.020344421140287002,"[{'accessed_bytes': 55431921664, 'bandwidth': 5.156625704522688, 'execution_time': 10.011391743}, {'accessed_bytes': 55230595072, 'bandwidth': 5.141026543245126, 'execution_time': 10.005297496}, {'accessed_bytes': 55700357120, 'bandwidth': 5.1847361555879115, 'execution_time': 10.005330733}, {'accessed_bytes': 55230595072, 'bandwidth': 5.143465958264614, 'execution_time': 10.000552238}]",,,22.13412304759548
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,32768,sequential,0,none,7516192768,67108864,[8],[0],1,4,read,-1,10,False,221929013248,20.651190711756964,10.008502797,5.162797677939241,0.025017959929440003,"[{'accessed_bytes': 55767465984, 'bandwidth': 5.192069595501934, 'execution_time': 10.003236483}, {'accessed_bytes': 55230595072, 'bandwidth': 5.140374290501557, 'execution_time': 10.00656705}, {'accessed_bytes': 55633248256, 'bandwidth': 5.177735317022657, 'execution_time': 10.00678807}, {'accessed_bytes': 55297703936, 'bandwidth': 5.145624779705999, 'execution_time': 10.008502797}]",,,22.174047182613783
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,65536,sequential,0,none,7516192768,67108864,[8],[0],1,4,read,-1,10,False,223204081664,20.765157796993346,10.010759467,5.1912894492483375,0.032837484213795,"[{'accessed_bytes': 56237228032, 'bandwidth': 5.2348069410056635, 'execution_time': 10.005144524}, {'accessed_bytes': 55767465984, 'bandwidth': 5.189495456499733, 'execution_time': 10.008198376}, {'accessed_bytes': 55834574848, 'bandwidth': 5.194417728605086, 'execution_time': 10.010746674}, {'accessed_bytes': 55364812800, 'bandwidth': 5.154846007068584, 'execution_time': 10.002723637}]",,,22.29641840859146
3,3,sequential_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,64,sequential,0,none,7516192768,67108864,[8],[0],1,5,read,-1,10,False,265616883712,24.716658105650602,10.008432327,4.943331621130119,0.042508854700317004,"[{'accessed_bytes': 53351546880, 'bandwidth': 4.9656707592578595, 'execution_time': 10.006201057}, {'accessed_bytes': 52881784832, 'bandwidth': 4.923052340556113, 'execution_time': 10.003956203}, {'accessed_bytes': 53821308928, 'bandwidth': 5.008466970036727, 'execution_time': 10.008052424}, {'accessed_bytes': 52680458240, 'bandwidth': 4.902137460604877, 'execution_time': 10.008389278}, {'accessed_bytes': 52881784832, 'bandwidth': 4.9238854888597565, 'execution_time': 10.002263479}]",,,26.539309557545664
